Time,Price,%,SD
10610,5300,4330,4440,1390,200,130,250,77
7331,4440,3450,3530,1400,280,200,350,106
6620,3500,2600,2640,1410,400,230,500,153
5264,2720,1790,1810,1420,590,350,720,220
4406,2100,1100,1130,1430,900,670,1060,297
3416,1680,610,640,1440,1420,1000,1560,420
2547,1200,320,340,1450,2120,1400,2240,581
1773,1000,160,180,1460,2930,1720,3120,799
1066,750,72,90,1470,3810,2300,4000,1124
539,195,22,42,1480,4830,3000,4900,1606
Time,Price,%,SD
25/03 11:06,"1,432.75",-2.56,10.13
Base,High,Low,CALL,,PUT,Low,High,Base
10610,5300,4330,4440,1390,220,130,250,77
7331,4440,3450,3480,1400,300,200,350,106
6620,3500,2600,2600,1410,430,230,500,153
5264,2720,1790,1810,1420,630,350,720,220
4406,2100,1100,1130,1430,970,670,1060,297
3416,1680,610,660,1440,1470,1000,1560,420
2547,1200,320,350,1450,2180,1400,2240,581
1773,1000,160,185,1460,3000,1720,3120,799
1066,750,72,90,1470,3900,2300,4000,1124
539,195,22,44,1480,4900,3000,4900,1606
Time,Price,%,SD
25/03 11:10,"1,431.92",-2.62,10.13
Base,High,Low,CALL,,PUT,Low,High,Base
10610,5300,4330,4440,1390,220,130,250,77
7331,4440,3450,3480,1400,300,200,350,106
6620,3500,2600,2600,1410,430,230,500,153
5264,2720,1790,1810,1420,630,350,720,220
4406,2100,1100,1130,1430,970,670,1060,297
3416,1680,610,660,1440,1470,1000,1560,420
2547,1200,320,350,1450,2180,1400,2240,581
1773,1000,160,185,1460,3000,1720,3120,799
1066,750,72,90,1470,3900,2300,4000,1124
539,195,22,44,1480,4900,3000,4900,1606
Time,Price,%,SD
25/03 11:14,"1,429.89",-2.76,10.13
Base,High,Low,CALL,,PUT,Low,High,Base
9120,0,0,9120,1380,160,84,180,52
10610,5300,4120,4330,1390,230,130,250,77
7331,4440,3310,3450,1400,330,200,350,106
6620,3500,2420,2580,1410,470,230,500,153
5264,2720,1600,1740,1420,680,350,730,220
4406,2100,970,1100,1430,1020,670,1090,297
3416,1680,540,630,1440,1560,1000,1650,420
2547,1200,280,330,1450,2280,1400,2370,581
1773,1000,145,175,1460,3080,1720,3230,799
1066,750,72,82,1470,4010,2300,4150,1124
Time,Price,%,SD
25/03 11:21,"1,428.78",-2.83,10.13
Base,High,Low,CALL,,PUT,Low,High,Base
9120,0,0,9120,1380,130,84,180,52
10610,5300,4120,4120,1390,195,130,250,77
7331,4440,3310,3310,1400,290,200,350,106
6620,3500,2420,2420,1410,440,230,500,153
5264,2720,1600,1600,1420,680,350,730,220
4406,2100,970,970,1430,1040,670,1090,297
3416,1680,540,540,1440,1600,1000,1650,420
2547,1200,280,290,1450,2360,1400,2370,581
1773,1000,145,150,1460,3200,1720,3230,799
1066,750,72,72,1470,4140,2300,4150,1124
Time,Price,%,SD
25/03 11:23,"1,428.78",-2.83,10.13
Base,High,Low,CALL,,PUT,Low,High,Base
9120,0,0,9120,1380,135,84,180,52
10610,5300,3990,4010,1390,210,130,250,77
7331,4440,3100,3100,1400,310,200,350,106
6620,3500,2260,2260,1410,470,230,500,153
5264,2720,1500,1550,1420,710,350,730,220
4406,2100,920,940,1430,1120,670,1140,297
3416,1680,510,530,1440,1700,1000,1740,420
2547,1200,280,290,1450,2460,1400,2500,581
1773,1000,145,160,1460,3350,1720,3350,799
1066,750,72,80,1470,4290,2300,4290,1124
Time,Price,%,SD
25/03 11:24,"1,428.93",-2.82,10.13
Base,High,Low,CALL,,PUT,Low,High,Base
9120,0,0,9120,1380,135,84,180,52
10610,5300,3990,4010,1390,210,130,250,77
7331,4440,3100,3100,1400,310,200,350,106
6620,3500,2260,2260,1410,470,230,500,153
5264,2720,1500,1550,1420,710,350,730,220
4406,2100,920,940,1430,1120,670,1140,297
3416,1680,510,530,1440,1700,1000,1740,420
2547,1200,280,290,1450,2460,1400,2500,581
1773,1000,145,160,1460,3350,1720,3350,799
1066,750,72,80,1470,4290,2300,4290,1124
Time,Price,%,SD
25/03 11:27,"1,428.93",-2.82,10.13
Base,High,Low,CALL,,PUT,Low,High,Base
9120,0,0,9120,1380,135,84,180,52
10610,5300,3990,4010,1390,210,130,250,77
7331,4440,3100,3130,1400,330,200,350,106
6620,3500,2260,2280,1410,490,230,500,153
5264,2720,1500,1540,1420,740,350,740,220
4406,2100,920,950,1430,1150,670,1150,297
3416,1680,510,540,1440,1750,1000,1750,420
2547,1200,280,300,1450,2490,1400,2510,581
1773,1000,145,165,1460,3370,1720,3370,799
1066,750,72,82,1470,4260,2300,4290,1124
Time,Price,%,SD
25/03 11:29,"1,428.93",-2.82,10.13
Base,High,Low,CALL,,PUT,Low,High,Base
9120,0,0,9120,1380,135,84,180,52
10610,5300,3990,4010,1390,210,130,250,77
7331,4440,3100,3130,1400,330,200,350,106
6620,3500,2260,2280,1410,490,230,500,153
5264,2720,1500,1540,1420,740,350,740,220
4406,2100,920,950,1430,1150,670,1150,297
3416,1680,510,540,1440,1750,1000,1750,420
2547,1200,280,300,1450,2490,1400,2510,581
1773,1000,145,165,1460,3370,1720,3370,799
1066,750,72,82,1470,4260,2300,4290,1124
Time,Price,%,SD
25/03 11:31,"1,426.67",-2.98,10.13
Base,High,Low,CALL,,PUT,Low,High,Base
9120,0,0,9120,1380,135,84,180,52
10610,5300,3990,4010,1390,210,130,250,77
7331,4440,3100,3130,1400,330,200,350,106
6620,3500,2260,2280,1410,490,230,500,153
5264,2720,1500,1540,1420,740,350,740,220
4406,2100,920,950,1430,1150,670,1150,297
3416,1680,510,540,1440,1750,1000,1750,420
2547,1200,280,300,1450,2490,1400,2510,581
1773,1000,145,165,1460,3370,1720,3370,799
1066,750,72,82,1470,4260,2300,4290,1124
Time,Price,%,SD
25/03 11:33,"1,426.67",-2.98,10.13
Base,High,Low,CALL,,PUT,Low,High,Base
9120,0,0,9120,1380,175,84,190,52
10610,5300,3860,3930,1390,270,130,300,77
7331,4440,2910,3100,1400,400,200,440,106
6620,3500,2120,2310,1410,590,230,650,153
5264,2720,1430,1600,1420,870,350,950,220
4406,2100,870,1000,1430,1280,670,1420,297
3416,1680,510,580,1440,1880,1000,2040,420
2547,1200,280,330,1450,2590,1400,2800,581
1773,1000,145,170,1460,3440,1720,3630,799
1066,750,72,86,1470,4380,2300,4600,1124
Time,Price,%,SD
25/03 11:34,"1,429.37",-2.79,10.13
Base,High,Low,CALL,,PUT,Low,High,Base
9120,0,0,9120,1380,175,84,190,52
10610,5300,3860,3930,1390,270,130,300,77
7331,4440,2910,3100,1400,400,200,440,106
6620,3500,2120,2310,1410,590,230,650,153
5264,2720,1430,1600,1420,870,350,950,220
4406,2100,870,1000,1430,1280,670,1420,297
3416,1680,510,580,1440,1880,1000,2040,420
2547,1200,280,330,1450,2590,1400,2800,581
1773,1000,145,170,1460,3440,1720,3630,799
1066,750,72,86,1470,4380,2300,4600,1124
Time,Price,%,SD
25/03 11:36,"1,429.37",-2.79,10.13
Base,High,Low,CALL,,PUT,Low,High,Base
9120,0,0,9120,1380,150,84,190,52
10610,5300,3860,4110,1390,240,130,300,77
7331,4440,2910,3100,1400,360,200,440,106
6620,3500,2120,2430,1410,530,230,650,153
5264,2720,1430,1680,1420,790,350,950,220
4406,2100,870,1080,1430,1180,670,1420,297
3416,1680,510,640,1440,1740,1000,2040,420
2547,1200,280,350,1450,2450,1400,2800,581
1773,1000,145,185,1460,3290,1720,3630,799
1066,750,72,90,1470,4200,2300,4600,1124
Time,Price,%,SD
25/03 11:39,"1,429.37",-2.79,10.13
Base,High,Low,CALL,,PUT,Low,High,Base
9120,0,0,9120,1380,150,84,190,52
10610,5300,3860,4110,1390,240,130,300,77
7331,4440,2910,3100,1400,360,200,440,106
6620,3500,2120,2430,1410,530,230,650,153
5264,2720,1430,1680,1420,790,350,950,220
4406,2100,870,1080,1430,1180,670,1420,297
3416,1680,510,640,1440,1740,1000,2040,420
2547,1200,280,350,1450,2450,1400,2800,581
1773,1000,145,185,1460,3290,1720,3630,799
1066,750,72,90,1470,4200,2300,4600,1124
Time,Price,%,SD
25/03 11:41,"1,430.20",-2.74,10.13
Base,High,Low,CALL,,PUT,Low,High,Base
10610,5300,3860,4110,1390,240,130,300,77
7331,4440,2910,3100,1400,360,200,440,106
6620,3500,2120,2430,1410,530,230,650,153
5264,2720,1430,1680,1420,790,350,950,220
4406,2100,870,1080,1430,1180,670,1420,297
3416,1680,510,640,1440,1740,1000,2040,420
2547,1200,280,350,1450,2450,1400,2800,581
1773,1000,145,185,1460,3290,1720,3630,799
1066,750,72,90,1470,4200,2300,4600,1124
539,195,22,44,1480,5180,3000,5490,1606
Time,Price,%,SD
25/03 11:42,"1,430.20",-2.74,10.13
Base,High,Low,CALL,,PUT,Low,High,Base
10610,5300,3860,4140,1390,220,130,300,77
7331,4440,2910,3240,1400,340,200,440,106
6620,3500,2120,2420,1410,500,230,650,153
5264,2720,1430,1670,1420,770,350,950,220
4406,2100,870,1070,1430,1160,670,1420,297
3416,1680,510,630,1440,1710,1000,2040,420
2547,1200,280,350,1450,2440,1400,2800,581
1773,1000,145,185,1460,3270,1720,3630,799
1066,750,72,90,1470,4180,2300,4600,1124
539,195,22,46,1480,5110,3000,5490,1606
Time,Price,%,SD
25/03 11:47,"1,430.70",-2.70,10.13
Base,High,Low,CALL,,PUT,Low,High,Base
10610,5300,3860,4260,1390,220,130,300,77
7331,4440,2910,3270,1400,330,200,440,106
6620,3500,2120,2440,1410,500,230,650,153
5264,2720,1430,1700,1420,750,350,950,220
4406,2100,870,1090,1430,1140,670,1420,297
3416,1680,510,640,1440,1700,1000,2040,420
2547,1200,280,360,1450,2420,1400,2800,581
1773,1000,145,185,1460,3250,1720,3630,799
1066,750,72,96,1470,4020,2300,4600,1124
539,195,22,44,1480,5100,3000,5490,1606
Time,Price,%,SD
25/03 11:51,"1,428.35",-2.86,10.13
Base,High,Low,CALL,,PUT,Low,High,Base
9120,0,0,9120,1380,135,84,190,52
10610,5300,3860,4260,1390,220,130,300,77
7331,4440,2910,3270,1400,330,200,440,106
6620,3500,2120,2440,1410,500,230,650,153
5264,2720,1430,1700,1420,750,350,950,220
4406,2100,870,1090,1430,1140,670,1420,297
3416,1680,510,640,1440,1700,1000,2040,420
2547,1200,280,360,1450,2420,1400,2800,581
1773,1000,145,185,1460,3250,1720,3630,799
1066,750,72,96,1470,4020,2300,4600,1124
Time,Price,%,SD
25/03 11:52,"1,428.35",-2.86,10.13
Base,High,Low,CALL,,PUT,Low,High,Base
9120,0,0,9120,1380,155,84,190,52
10610,5300,3860,4100,1390,260,130,300,77
7331,4440,2910,3160,1400,390,200,440,106
6620,3500,2120,2390,1410,560,230,650,153
5264,2720,1430,1660,1420,860,350,950,220
4406,2100,870,1060,1430,1280,670,1420,297
3416,1680,510,620,1440,1850,1000,2040,420
2547,1200,280,350,1450,2550,1400,2800,581
1773,1000,145,180,1460,3400,1720,3630,799
1066,750,72,94,1470,4280,2300,4600,1124
Time,Price,%,SD
25/03 12:02,"1,429.83",-2.76,10.13
Base,High,Low,CALL,,PUT,Low,High,Base
9120,0,0,9120,1380,155,84,190,52
10610,5300,3860,4100,1390,250,130,300,77
7331,4440,2910,3190,1400,380,200,440,106
6620,3500,2120,2370,1410,560,230,650,153
5264,2720,1430,1650,1420,840,350,950,220
4406,2100,870,1060,1430,1240,670,1420,297
3416,1680,510,630,1440,1810,1000,2040,420
2547,1200,280,350,1450,2510,1400,2800,581
1773,1000,145,185,1460,3340,1720,3630,799
1066,750,72,86,1470,4270,2300,4600,1124
Time,Price,%,SD
25/03 12:04,"1,429.79",-2.76,10.13
Base,High,Low,CALL,,PUT,Low,High,Base
9120,0,0,9120,1380,155,84,190,52
10610,5300,3860,4100,1390,250,130,300,77
7331,4440,2910,3190,1400,380,200,440,106
6620,3500,2120,2370,1410,560,230,650,153
5264,2720,1430,1650,1420,840,350,950,220
4406,2100,870,1060,1430,1240,670,1420,297
3416,1680,510,630,1440,1810,1000,2040,420
2547,1200,280,350,1450,2510,1400,2800,581
1773,1000,145,185,1460,3340,1720,3630,799
1066,750,72,86,1470,4270,2300,4600,1124
Time,Price,%,SD
25/03 12:08,"1,429.79",-2.76,10.13
Base,High,Low,CALL,,PUT,Low,High,Base
9120,0,0,9120,1380,150,84,190,52
10610,5300,3860,4100,1390,240,130,300,77
7331,4440,2910,3230,1400,360,200,440,106
6620,3500,2120,2420,1410,530,230,650,153
5264,2720,1430,1680,1420,790,350,950,220
4406,2100,870,1070,1430,1190,670,1420,297
3416,1680,510,650,1440,1750,1000,2040,420
2547,1200,280,350,1450,2470,1400,2800,581
1773,1000,145,185,1460,3300,1720,3630,799
1066,750,72,92,1470,4200,2300,4600,1124
Time,Price,%,SD
25/03 12:24,"1,429.80",-2.76,10.13
Base,High,Low,CALL,,PUT,Low,High,Base
9120,0,0,9120,1380,145,84,190,52
10610,5300,3860,4150,1390,230,130,300,77
7331,4440,2910,3260,1400,330,200,440,106
6620,3500,2120,2420,1410,490,230,650,153
5264,2720,1430,1660,1420,740,350,950,220
4406,2100,870,1080,1430,1150,670,1420,297
3416,1680,510,650,1440,1690,1000,2040,420
2547,1200,280,350,1450,2440,1400,2800,581
1773,1000,145,180,1460,3280,1720,3630,799
1066,750,72,90,1470,4180,2300,4600,1124
Time,Price,%,SD
25/03 12:26,"1,430.40",-2.72,10.13
Base,High,Low,CALL,,PUT,Low,High,Base
10610,5300,3860,4220,1390,210,130,300,77
7331,4440,2910,3350,1400,330,200,440,106
6620,3500,2120,2470,1410,480,230,650,153
5264,2720,1430,1730,1420,720,350,950,220
4406,2100,870,1110,1430,1100,670,1420,297
3416,1680,510,650,1440,1650,1000,2040,420
2547,1200,280,360,1450,2350,1400,2800,581
1773,1000,145,190,1460,3190,1720,3630,799
1066,750,72,94,1470,4090,2300,4600,1124
539,195,22,44,1480,5000,3000,5490,1606
Time,Price,%,SD
25/03 12:29,"1,430.40",-2.72,10.13
Base,High,Low,CALL,,PUT,Low,High,Base
10610,5300,3860,4220,1390,210,130,300,77
7331,4440,2910,3350,1400,330,200,440,106
6620,3500,2120,2470,1410,480,230,650,153
5264,2720,1430,1730,1420,720,350,950,220
4406,2100,870,1110,1430,1100,670,1420,297
3416,1680,510,650,1440,1650,1000,2040,420
2547,1200,280,360,1450,2350,1400,2800,581
1773,1000,145,190,1460,3190,1720,3630,799
1066,750,72,94,1470,4090,2300,4600,1124
539,195,22,44,1480,5000,3000,5490,1606
Time,Price,%,SD
25/03 12:31,"1,431.30",-2.66,10.13
Base,High,Low,CALL,,PUT,Low,High,Base
10610,5300,3860,4220,1390,210,130,300,77
7331,4440,2910,3350,1400,330,200,440,106
6620,3500,2120,2470,1410,480,230,650,153
5264,2720,1430,1730,1420,720,350,950,220
4406,2100,870,1110,1430,1100,670,1420,297
3416,1680,510,650,1440,1650,1000,2040,420
2547,1200,280,360,1450,2350,1400,2800,581
1773,1000,145,190,1460,3190,1720,3630,799
1066,750,72,94,1470,4090,2300,4600,1124
539,195,22,44,1480,5000,3000,5490,1606
Time,Price,%,SD
25/03 12:35,"1,430.77",-2.70,10.13
Base,High,Low,CALL,,PUT,Low,High,Base
10610,5300,3860,4220,1390,210,130,300,77
7331,4440,2910,3390,1400,310,200,440,106
6620,3500,2120,2530,1410,460,230,650,153
5264,2720,1430,1770,1420,700,350,950,220
4406,2100,870,1130,1430,1070,670,1420,297
3416,1680,510,680,1440,1610,1000,2040,420
2547,1200,280,370,1450,2300,1400,2800,581
1773,1000,145,195,1460,3120,1720,3630,799
1066,750,72,96,1470,4020,2300,4600,1124
539,195,22,44,1480,4980,3000,5490,1606
Time,Price,%,SD
25/03 12:37,"1,430.77",-2.70,10.13
Base,High,Low,CALL,,PUT,Low,High,Base
10610,5300,3860,4160,1390,220,130,300,77
7331,4440,2910,3310,1400,320,200,440,106
6620,3500,2120,2460,1410,490,230,650,153
5264,2720,1430,1720,1420,710,350,950,220
4406,2100,870,1080,1430,1120,670,1420,297
3416,1680,510,650,1440,1640,1000,2040,420
2547,1200,280,340,1450,2400,1400,2800,581
1773,1000,145,180,1460,3190,1720,3630,799
1066,750,72,84,1470,4110,2300,4600,1124
539,195,22,40,1480,5050,3000,5490,1606
Time,Price,%,SD
25/03 12:39,"1,430.77",-2.70,10.13
Base,High,Low,CALL,,PUT,Low,High,Base
10610,5300,3860,4160,1390,220,130,300,77
7331,4440,2910,3310,1400,320,200,440,106
6620,3500,2120,2460,1410,490,230,650,153
5264,2720,1430,1720,1420,710,350,950,220
4406,2100,870,1080,1430,1120,670,1420,297
3416,1680,510,650,1440,1640,1000,2040,420
2547,1200,280,340,1450,2400,1400,2800,581
1773,1000,145,180,1460,3190,1720,3630,799
1066,750,72,84,1470,4110,2300,4600,1124
539,195,22,40,1480,5050,3000,5490,1606
Time,Price,%,SD
25/03 12:41,"1,430.17",-2.74,10.13
Base,High,Low,CALL,,PUT,Low,High,Base
10610,5300,3860,4160,1390,220,130,300,77
7331,4440,2910,3310,1400,320,200,440,106
6620,3500,2120,2460,1410,490,230,650,153
5264,2720,1430,1720,1420,710,350,950,220
4406,2100,870,1080,1430,1120,670,1420,297
3416,1680,510,650,1440,1640,1000,2040,420
2547,1200,280,340,1450,2400,1400,2800,581
1773,1000,145,180,1460,3190,1720,3630,799
1066,750,72,84,1470,4110,2300,4600,1124
539,195,22,40,1480,5050,3000,5490,1606
Time,Price,%,SD
25/03 12:47,"1,430.16",-2.74,10.13
Base,High,Low,CALL,,PUT,Low,High,Base
10610,5300,3860,4150,1390,230,130,300,77
7331,4440,2910,3290,1400,330,200,440,106
6620,3500,2120,2440,1410,500,230,650,153
5264,2720,1430,1670,1420,740,350,950,220
4406,2100,870,1060,1430,1130,670,1420,297
3416,1680,510,620,1440,1690,1000,2040,420
2547,1200,280,340,1450,2400,1400,2800,581
1773,1000,145,175,1460,3230,1720,3630,799
1066,750,72,84,1470,4160,2300,4600,1124
539,195,22,40,1480,5120,3000,5490,1606
Time,Price,%,SD
25/03 12:48,"1,430.16",-2.74,10.13
Base,High,Low,CALL,,PUT,Low,High,Base
10610,5300,3860,4150,1390,230,130,300,77
7331,4440,2910,3290,1400,330,200,440,106
6620,3500,2120,2440,1410,500,230,650,153
5264,2720,1430,1670,1420,740,350,950,220
4406,2100,870,1060,1430,1130,670,1420,297
3416,1680,510,620,1440,1690,1000,2040,420
2547,1200,280,340,1450,2400,1400,2800,581
1773,1000,145,175,1460,3230,1720,3630,799
1066,750,72,84,1470,4160,2300,4600,1124
539,195,22,40,1480,5120,3000,5490,1606
Time,Price,%,SD
25/03 12:51,"1,429.50",-2.78,10.13
Base,High,Low,CALL,,PUT,Low,High,Base
9120,0,0,9120,1380,150,84,190,52
10610,5300,3860,4150,1390,230,130,300,77
7331,4440,2910,3290,1400,330,200,440,106
6620,3500,2120,2440,1410,500,230,650,153
5264,2720,1430,1670,1420,740,350,950,220
4406,2100,870,1060,1430,1130,670,1420,297
3416,1680,510,620,1440,1690,1000,2040,420
2547,1200,280,340,1450,2400,1400,2800,581
1773,1000,145,175,1460,3230,1720,3630,799
1066,750,72,84,1470,4160,2300,4600,1124
Time,Price,%,SD
25/03 13:09,"1,429.54",-2.78,10.13
Base,High,Low,CALL,,PUT,Low,High,Base
9120,0,0,9120,1380,160,84,190,52
10610,5300,3860,4020,1390,240,130,300,77
7331,4440,2910,3210,1400,350,200,440,106
6620,3500,2120,2440,1410,520,230,650,153
5264,2720,1430,1660,1420,780,350,950,220
4406,2100,870,1050,1430,1190,670,1420,297
3416,1680,510,610,1440,1760,1000,2040,420
2547,1200,280,340,1450,2460,1400,2800,581
1773,1000,145,170,1460,3290,1720,3630,799
1066,750,72,86,1470,4230,2300,4600,1124
Time,Price,%,SD
25/03 13:11,"1,428.88",-2.83,10.13
Base,High,Low,CALL,,PUT,Low,High,Base
9120,0,0,9120,1380,160,84,190,52
10610,5300,3860,4020,1390,240,130,300,77
7331,4440,2910,3210,1400,350,200,440,106
6620,3500,2120,2440,1410,520,230,650,153
5264,2720,1430,1660,1420,780,350,950,220
4406,2100,870,1050,1430,1190,670,1420,297
3416,1680,510,610,1440,1760,1000,2040,420
2547,1200,280,340,1450,2460,1400,2800,581
1773,1000,145,170,1460,3290,1720,3630,799
1066,750,72,86,1470,4230,2300,4600,1124
Time,Price,%,SD
25/03 13:12,"1,428.88",-2.83,10.13
Base,High,Low,CALL,,PUT,Low,High,Base
9120,0,0,9120,1380,160,84,190,52
10610,5300,3860,4020,1390,240,130,300,77
7331,4440,2910,3210,1400,350,200,440,106
6620,3500,2120,2440,1410,520,230,650,153
5264,2720,1430,1660,1420,780,350,950,220
4406,2100,870,1050,1430,1190,670,1420,297
3416,1680,510,610,1440,1760,1000,2040,420
2547,1200,280,340,1450,2460,1400,2800,581
1773,1000,145,170,1460,3290,1720,3630,799
1066,750,72,86,1470,4230,2300,4600,1124
Time,Price,%,SD
25/03 13:25,"1,428.88",-2.83,10.13
Base,High,Low,CALL,,PUT,Low,High,Base
9120,0,0,9120,1380,155,84,190,52
10610,5300,3860,4070,1390,230,130,300,77
7331,4440,2910,3170,1400,340,200,440,106
6620,3500,2120,2350,1410,510,230,650,153
5264,2720,1430,1630,1420,770,350,950,220
4406,2100,870,1030,1430,1170,670,1420,297
3416,1680,510,610,1440,1750,1000,2040,420
2547,1200,280,330,1450,2490,1400,2800,581
1773,1000,145,170,1460,3320,1720,3630,799
1066,750,72,82,1470,4220,2300,4600,1124
Time,Price,%,SD
25/03 13:27,"1,428.50",-2.85,10.13
Base,High,Low,CALL,,PUT,Low,High,Base
9120,0,0,9120,1380,155,84,190,52
10610,5300,3860,4010,1390,230,130,300,77
7331,4440,2910,3180,1400,350,200,440,106
6620,3500,2120,2350,1410,520,230,650,153
5264,2720,1430,1600,1420,810,350,950,220
4406,2100,870,1000,1430,1220,670,1420,297
3416,1680,510,590,1440,1810,1000,2040,420
2547,1200,280,310,1450,2530,1400,2800,581
1773,1000,145,165,1460,3380,1720,3630,799
1066,750,72,82,1470,4300,2300,4600,1124
Time,Price,%,SD
25/03 13:28,"1,428.50",-2.85,10.13
Base,High,Low,CALL,,PUT,Low,High,Base
9120,0,0,9120,1380,155,84,190,52
10610,5300,3860,4010,1390,230,130,300,77
7331,4440,2910,3180,1400,350,200,440,106
6620,3500,2120,2350,1410,520,230,650,153
5264,2720,1430,1600,1420,810,350,950,220
4406,2100,870,1000,1430,1220,670,1420,297
3416,1680,510,590,1440,1810,1000,2040,420
2547,1200,280,310,1450,2530,1400,2800,581
1773,1000,145,165,1460,3380,1720,3630,799
1066,750,72,82,1470,4300,2300,4600,1124
Time,Price,%,SD
25/03 13:37,"1,428.82",-2.83,10.13
Base,High,Low,CALL,,PUT,Low,High,Base
9120,0,0,9120,1380,150,84,190,52
10610,5300,3860,4050,1390,220,130,300,77
7331,4440,2910,3150,1400,340,200,440,106
6620,3500,2120,2330,1410,510,230,650,153
5264,2720,1430,1610,1420,790,350,950,220
4406,2100,870,1010,1430,1190,670,1420,297
3416,1680,510,590,1440,1770,1000,2040,420
2547,1200,280,320,1450,2500,1400,2800,581
